sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0207,滋賀県,草津市,municipality,C,service,https://www.city.kusatsu.shiga.jp/kosodate/teatejosei/teate/jidoteate.html,2026-02-16T11:00:00+09:00,200,https://www.city.kusatsu.shiga.jp/kosodate/teatejosei/teate/jidoteate.html,児童手当,ja,,custom,true,true,true,6cat,true,keyword,true,true,false,,false,false,false,false,,true,true,,false,true,ZoomSight(音声読み上げ+文字拡大),true,false,true,PDF,,,,児童手当,,
S0207,滋賀県,草津市,municipality,C,hub,https://www.city.kusatsu.shiga.jp/kurashi/,2026-02-16T11:00:00+09:00,200,https://www.city.kusatsu.shiga.jp/kurashi/,くらし・手続き,ja,,custom,true,true,true,6cat,true,keyword,true,false,false,,false,false,true,false,,true,true,,false,true,ZoomSight(音声読み上げ+文字拡大),false,false,false,,,,,カテゴリ一覧,,
S0207,滋賀県,草津市,municipality,C,article,https://www.city.kusatsu.shiga.jp/shisei/koho/,2026-02-16T11:00:00+09:00,200,https://www.city.kusatsu.shiga.jp/shisei/koho/,広報くさつ,ja,,custom,true,true,true,6cat,true,keyword,true,false,false,,true,false,false,false,,true,true,,false,true,ZoomSight(音声読み上げ+文字拡大),true,false,true,PDF,,,,広報,,
S0208,滋賀県,彦根市,municipality,C,top,https://www.city.hikone.lg.jp/,2026-02-16T11:00:00+09:00,200,https://www.city.hikone.lg.jp/,彦根市,ja,SMART CMS,SmartValue(api3rd),true,true,true,6cat,true,keyword+広報番号,false,false,true,メール配信,true,false,true,true,carousel,true,true,,true,true,音声読み上げ+ふりがな+背景色+8言語,false,false,false,,,,,GTM(GTM-W8PG2ZPR); SMART_CMS(api3rd); 8言語; 人口=110370,,
S0208,滋賀県,彦根市,municipality,C,contact,https://www.city.hikone.lg.jp/soshiki/,2026-02-16T11:00:00+09:00,200,https://www.city.hikone.lg.jp/soshiki/,組織一覧,ja,SMART CMS,SmartValue(api3rd),true,true,true,6cat,true,keyword+広報番号,true,true,false,,false,false,false,false,,true,true,,true,true,音声読み上げ+ふりがな+背景色+8言語,false,false,false,,,,,部署一覧,,
S0208,滋賀県,彦根市,municipality,C,service,https://www.city.hikone.lg.jp/kurashi/hoken_nenkin/7/index.html,2026-02-16T11:00:00+09:00,200,https://www.city.hikone.lg.jp/kurashi/hoken_nenkin/7/index.html,児童手当,ja,SMART CMS,SmartValue(api3rd),true,true,true,6cat,true,keyword+広報番号,true,true,false,,false,false,false,false,,true,true,,true,true,音声読み上げ+ふりがな+背景色+8言語,true,false,true,PDF,,,,児童手当,,
S0208,滋賀県,彦根市,municipality,C,hub,https://www.city.hikone.lg.jp/kurashi/,2026-02-16T11:00:00+09:00,200,https://www.city.hikone.lg.jp/kurashi/,くらし・手続き,ja,SMART CMS,SmartValue(api3rd),true,true,true,6cat,true,keyword+広報番号,true,false,false,,false,false,true,false,,true,true,,true,true,音声読み上げ+ふりがな+背景色+8言語,false,false,false,,,,,カテゴリ一覧,,
S0208,滋賀県,彦根市,municipality,C,article,https://www.city.hikone.lg.jp/shisei/koho/,2026-02-16T11:00:00+09:00,200,https://www.city.hikone.lg.jp/shisei/koho/,広報ひこね,ja,SMART CMS,SmartValue(api3rd),true,true,true,6cat,true,keyword+広報番号,true,false,false,,true,false,false,false,,true,true,,true,true,音声読み上げ+ふりがな+背景色+8言語,true,false,true,PDF,,,,広報,,
S0209,京都府,宇治市,municipality,C,top,https://www.city.uji.kyoto.jp/,2026-02-16T11:00:00+09:00,200,https://www.city.uji.kyoto.jp/,宇治市,ja,,custom,true,false,true,5cat,true,keyword+組織+地図,false,false,true,防災情報+休日急病診療所,true,false,true,true,carousel,true,true,,true,true,ReadSpeaker+文字サイズ色,false,false,false,,,,,GA(GA-69KXZ362GB+UA-59924434-1); ReadSpeaker; 紫式部ゆかりのまち; FB+YT,,
S0209,京都府,宇治市,municipality,C,contact,https://www.city.uji.kyoto.jp/soshiki/,2026-02-16T11:00:00+09:00,200,https://www.city.uji.kyoto.jp/soshiki/,組織一覧,ja,,custom,true,false,true,5cat,true,keyword+組織+地図,true,true,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+文字サイズ色,false,false,false,,,,,部署一覧,,
S0209,京都府,宇治市,municipality,C,service,https://www.city.uji.kyoto.jp/site/kosodate/5743.html,2026-02-16T11:00:00+09:00,200,https://www.city.uji.kyoto.jp/site/kosodate/5743.html,児童手当,ja,,custom,true,false,true,5cat,true,keyword+組織+地図,true,true,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+文字サイズ色,true,false,true,PDF,,,,児童手当,,
S0209,京都府,宇治市,municipality,C,hub,https://www.city.uji.kyoto.jp/kurashi/,2026-02-16T11:00:00+09:00,200,https://www.city.uji.kyoto.jp/kurashi/,くらし,ja,,custom,true,false,true,5cat,true,keyword+組織+地図,true,false,false,,false,false,true,false,,true,true,,true,true,ReadSpeaker+文字サイズ色,false,false,false,,,,,カテゴリ一覧,,
S0209,京都府,宇治市,municipality,C,article,https://www.city.uji.kyoto.jp/shisei/koho/,2026-02-16T11:00:00+09:00,200,https://www.city.uji.kyoto.jp/shisei/koho/,広報うじ,ja,,custom,true,false,true,5cat,true,keyword+組織+地図,true,false,false,,true,false,false,false,,true,true,,true,true,ReadSpeaker+文字サイズ色,true,false,true,PDF,,,,広報,,
S0210,京都府,舞鶴市,municipality,C,top,https://www.city.maizuru.kyoto.jp/,2026-02-16T11:00:00+09:00,200,https://www.city.maizuru.kyoto.jp/,舞鶴市,ja,,custom,true,true,true,6cat,true,keyword,false,false,true,開庁時間変更,true,false,true,true,carousel,true,true,,true,true,文字サイズ+背景色反転+Google_Translate,false,false,false,,,,,GA(UA-74388759-1+G-Z6GBDF917J); Google_Translate,,
S0210,京都府,舞鶴市,municipality,C,contact,https://www.city.maizuru.kyoto.jp/soshiki/,2026-02-16T11:00:00+09:00,200,https://www.city.maizuru.kyoto.jp/soshiki/,組織一覧,ja,,custom,true,true,true,6cat,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,文字サイズ+背景色反転+Google_Translate,false,false,false,,,,,部署一覧,,
S0210,京都府,舞鶴市,municipality,C,service,https://www.city.maizuru.kyoto.jp/kenkou/0000010784.html,2026-02-16T11:00:00+09:00,200,https://www.city.maizuru.kyoto.jp/kenkou/0000010784.html,児童手当,ja,,custom,true,true,true,6cat,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,文字サイズ+背景色反転+Google_Translate,true,false,true,PDF,,,,児童手当,,
S0210,京都府,舞鶴市,municipality,C,hub,https://www.city.maizuru.kyoto.jp/kurashi/,2026-02-16T11:00:00+09:00,200,https://www.city.maizuru.kyoto.jp/kurashi/,くらし,ja,,custom,true,true,true,6cat,true,keyword,true,false,false,,false,false,true,false,,true,true,,true,true,文字サイズ+背景色反転+Google_Translate,false,false,false,,,,,カテゴリ一覧,,
S0210,京都府,舞鶴市,municipality,C,article,https://www.city.maizuru.kyoto.jp/shisei/koho/,2026-02-16T11:00:00+09:00,200,https://www.city.maizuru.kyoto.jp/shisei/koho/,広報まいづる,ja,,custom,true,true,true,6cat,true,keyword,true,false,false,,true,false,false,false,,true,true,,true,true,文字サイズ+背景色反転+Google_Translate,true,false,true,PDF,,,,広報,,
S0211,大阪府,吹田市,municipality,B,top,https://www.city.suita.osaka.jp/,2026-02-16T11:00:00+09:00,200,https://www.city.suita.osaka.jp/,吹田市,ja,FI,FI系CMS,true,true,true,7cat,true,keyword+ページID,false,false,true,緊急・災害,true,false,true,true,Instagram_carousel,true,true,,true,true,文字サイズ+背景色,false,false,false,,,,,GA(GA-46RRYW6G6J); FI系CMS; SNS=X+LINE+FB+IG+YT,,
S0211,大阪府,吹田市,municipality,B,contact,https://www.city.suita.osaka.jp/soshiki/,2026-02-16T11:00:00+09:00,200,https://www.city.suita.osaka.jp/soshiki/,組織一覧,ja,FI,FI系CMS,true,true,true,7cat,true,keyword+ページID,true,true,false,,false,false,false,false,,true,true,,true,true,文字サイズ+背景色,false,false,false,,,,,部署一覧,,
S0211,大阪府,吹田市,municipality,B,service,https://www.city.suita.osaka.jp/kosodate/1018219/1018222/1005540.html,2026-02-16T11:00:00+09:00,200,https://www.city.suita.osaka.jp/kosodate/1018219/1018222/1005540.html,児童手当,ja,FI,FI系CMS,true,true,true,7cat,true,keyword+ページID,true,true,false,,false,false,false,false,,true,true,,true,true,文字サイズ+背景色,true,false,true,PDF,,,,児童手当,,
S0211,大阪府,吹田市,municipality,B,hub,https://www.city.suita.osaka.jp/kurashi/,2026-02-16T11:00:00+09:00,200,https://www.city.suita.osaka.jp/kurashi/,くらし,ja,FI,FI系CMS,true,true,true,7cat,true,keyword+ページID,true,false,false,,false,false,true,false,,true,true,,true,true,文字サイズ+背景色,false,false,false,,,,,カテゴリ一覧,,
S0211,大阪府,吹田市,municipality,B,article,https://www.city.suita.osaka.jp/shisei/koho/,2026-02-16T11:00:00+09:00,200,https://www.city.suita.osaka.jp/shisei/koho/,市報すいた,ja,FI,FI系CMS,true,true,true,7cat,true,keyword+ページID,true,false,false,,true,false,false,false,,true,true,,true,true,文字サイズ+背景色,true,false,true,PDF,,,,広報,,
