sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0239,広島県,尾道市,municipality,C,article,https://www.city.onomichi.hiroshima.jp/shisei/koho/,2026-02-16T13:00:00+09:00,200,https://www.city.onomichi.hiroshima.jp/shisei/koho/,広報おのみち,ja,,custom,true,true,true,7cat_horizontal,true,keyword+ページID,true,false,false,,true,true,false,false,,true,true,,true,true,ReadSpeaker+ふりがな+font_size+背景色(白黒青),true,false,false,,,,,広報紙,,
S0240,山口県,周南市,municipality,C,top,https://www.city.shunan.lg.jp/,2026-02-16T13:00:00+09:00,200,https://www.city.shunan.lg.jp/,周南市ホームページ,ja,,custom,true,true,true,8cat_horizontal,true,Google_CSE,false,false,true,林野火災警報,true,false,true,false,,true,true,,true,true,ReadSpeaker+font_size+背景色(白黒青),false,false,false,,,,,GA(G-JHD69S0DJY+UA-68530772-1); SNS=YT+FB,,
S0240,山口県,周南市,municipality,C,contact,https://www.city.shunan.lg.jp/soshiki/,2026-02-16T13:00:00+09:00,200,https://www.city.shunan.lg.jp/soshiki/,組織から探す,ja,,custom,true,true,true,8cat_horizontal,true,Google_CSE,true,false,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+font_size+背景色(白黒青),false,false,false,,,,,組織一覧,,
S0240,山口県,周南市,municipality,C,service,https://www.city.shunan.lg.jp/site/kodomosien/2723.html,2026-02-16T13:00:00+09:00,200,https://www.city.shunan.lg.jp/site/kodomosien/2723.html,児童手当制度,ja,,custom,true,true,true,8cat_horizontal,true,Google_CSE,true,true,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+font_size+背景色(白黒青),true,false,true,PDF,,,,児童手当,,
S0240,山口県,周南市,municipality,C,hub,https://www.city.shunan.lg.jp/kurashi/,2026-02-16T13:00:00+09:00,200,https://www.city.shunan.lg.jp/kurashi/,くらし・手続き,ja,,custom,true,true,true,8cat_horizontal,true,Google_CSE,true,false,false,,false,false,true,false,,true,true,,true,true,ReadSpeaker+font_size+背景色(白黒青),false,false,false,,,,,くらしカテゴリ,,
S0240,山口県,周南市,municipality,C,article,https://www.city.shunan.lg.jp/shisei/koho/,2026-02-16T13:00:00+09:00,200,https://www.city.shunan.lg.jp/shisei/koho/,広報しゅうなん,ja,,custom,true,true,true,8cat_horizontal,true,Google_CSE,true,false,false,,true,true,false,false,,true,true,,true,true,ReadSpeaker+font_size+背景色(白黒青),true,false,false,,,,,広報紙,,
S0241,山口県,防府市,municipality,C,top,https://www.city.hofu.yamaguchi.jp/,2026-02-16T13:00:00+09:00,200,https://www.city.hofu.yamaguchi.jp/,防府市公式ホームページ,ja,,custom,true,true,true,8cat_horizontal,true,keyword,false,false,true,林野火災注意報,true,false,true,true,carousel(9slides),true,true,,true,true,font_size+背景色(白黒青),false,false,false,,,,,GA(G-ZKZ7M150PN+UA-15131772-1); SNS=IG+FB+LINE,,
S0241,山口県,防府市,municipality,C,contact,https://www.city.hofu.yamaguchi.jp/soshiki/,2026-02-16T13:00:00+09:00,200,https://www.city.hofu.yamaguchi.jp/soshiki/,組織から探す,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,true,font_size+背景色(白黒青),false,false,false,,,,,組織一覧,,
S0241,山口県,防府市,municipality,C,service,https://www.city.hofu.yamaguchi.jp/soshiki/19/jidoteate-5030104.html,2026-02-16T13:00:00+09:00,200,https://www.city.hofu.yamaguchi.jp/soshiki/19/jidoteate-5030104.html,児童手当制度,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,font_size+背景色(白黒青),true,false,true,PDF,,,,児童手当,,
S0241,山口県,防府市,municipality,C,hub,https://www.city.hofu.yamaguchi.jp/life/,2026-02-16T13:00:00+09:00,200,https://www.city.hofu.yamaguchi.jp/life/,くらし・手続き,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,true,,true,true,font_size+背景色(白黒青),false,false,false,,,,,くらしカテゴリ,,
S0241,山口県,防府市,municipality,C,article,https://www.city.hofu.yamaguchi.jp/shisei/koho/,2026-02-16T13:00:00+09:00,200,https://www.city.hofu.yamaguchi.jp/shisei/koho/,広報ほうふ,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,false,false,,true,true,false,false,,true,true,,true,true,font_size+背景色(白黒青),true,false,false,,,,,広報紙,,
S0242,島根県,隠岐の島町,municipality,D,top,https://www.town.okinoshima.shimane.jp/,2026-02-16T13:00:00+09:00,200,https://www.town.okinoshima.shimane.jp/,隠岐の島町,ja,,custom,true,true,true,4cat_horizontal,true,Google_CSE,false,false,false,,true,false,true,true,bxSlider,true,false,,true,true,font_size(標準大特大)+背景色(標準青黄黒),false,false,false,,,,,GA(G-TWC9WGV246); 多言語(英中韓),,
S0242,島根県,隠岐の島町,municipality,D,contact,https://www.town.okinoshima.shimane.jp/www/genre/1000000000535/index.html,2026-02-16T13:00:00+09:00,200,https://www.town.okinoshima.shimane.jp/www/genre/1000000000535/index.html,組織から探す,ja,,custom,true,true,true,4cat_horizontal,true,Google_CSE,true,false,false,,false,false,false,false,,true,false,,true,true,font_size(標準大特大)+背景色(標準青黄黒),false,false,false,,,,,組織一覧,,
S0242,島根県,隠岐の島町,municipality,D,service,https://www.town.okinoshima.shimane.jp/www/genre/1000100000086/index.html,2026-02-16T13:00:00+09:00,200,https://www.town.okinoshima.shimane.jp/www/genre/1000100000086/index.html,子育て支援,ja,,custom,true,true,true,4cat_horizontal,true,Google_CSE,true,true,false,,false,false,false,false,,true,false,,true,true,font_size(標準大特大)+背景色(標準青黄黒),true,false,true,PDF,,,,子育て支援カテゴリ,,
S0242,島根県,隠岐の島町,municipality,D,hub,https://www.town.okinoshima.shimane.jp/www/genre/1000000000001/index.html,2026-02-16T13:00:00+09:00,200,https://www.town.okinoshima.shimane.jp/www/genre/1000000000001/index.html,くらし,ja,,custom,true,true,true,4cat_horizontal,true,Google_CSE,true,false,false,,false,false,true,false,,true,false,,true,true,font_size(標準大特大)+背景色(標準青黄黒),false,false,false,,,,,くらしカテゴリ,,
S0242,島根県,隠岐の島町,municipality,D,article,https://www.town.okinoshima.shimane.jp/www/genre/1000000000022/index.html,2026-02-16T13:00:00+09:00,200,https://www.town.okinoshima.shimane.jp/www/genre/1000000000022/index.html,広報おきのしま,ja,,custom,true,true,true,4cat_horizontal,true,Google_CSE,true,false,false,,true,true,false,false,,true,false,,true,true,font_size(標準大特大)+背景色(標準青黄黒),true,false,false,,,,,広報紙,,
S0243,島根県,奥出雲町,municipality,D,top,https://www.town.okuizumo.shimane.jp/,2026-02-16T13:00:00+09:00,200,https://www.town.okuizumo.shimane.jp/,奥出雲町,ja,,custom,true,true,true,6cat_horizontal,true,keyword,false,false,true,地震情報,true,false,true,true,bxSlider,true,true,,true,true,font_size+コントラスト,false,false,false,,,,,GA(G-ZD5HWDG2N0+UA-137254118-1); SNS=LINE+IG+FB+YT,,
S0243,島根県,奥出雲町,municipality,D,contact,https://www.town.okuizumo.shimane.jp/www/genre/1000000000535/index.html,2026-02-16T13:00:00+09:00,200,https://www.town.okuizumo.shimane.jp/www/genre/1000000000535/index.html,組織から探す,ja,,custom,true,true,true,6cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,true,font_size+コントラスト,false,false,false,,,,,組織一覧,,
S0243,島根県,奥出雲町,municipality,D,service,https://www.town.okuizumo.shimane.jp/www/contents/1001000000420/index.html,2026-02-16T13:00:00+09:00,200,https://www.town.okuizumo.shimane.jp/www/contents/1001000000420/index.html,児童手当・医療費助成等,ja,,custom,true,true,true,6cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,font_size+コントラスト,true,false,true,PDF,,,,児童手当・医療費助成等,,
S0243,島根県,奥出雲町,municipality,D,hub,https://www.town.okuizumo.shimane.jp/www/genre/1000000000001/index.html,2026-02-16T13:00:00+09:00,200,https://www.town.okuizumo.shimane.jp/www/genre/1000000000001/index.html,暮らし,ja,,custom,true,true,true,6cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,true,,true,true,font_size+コントラスト,false,false,false,,,,,くらしカテゴリ,,
S0243,島根県,奥出雲町,municipality,D,article,https://www.town.okuizumo.shimane.jp/www/genre/1000000000022/index.html,2026-02-16T13:00:00+09:00,200,https://www.town.okuizumo.shimane.jp/www/genre/1000000000022/index.html,広報おくいずも,ja,,custom,true,true,true,6cat_horizontal,true,keyword,true,false,false,,true,true,false,false,,true,true,,true,true,font_size+コントラスト,true,false,false,,,,,広報紙,,
