sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0283,宮崎県,都城市,municipality,C,top,https://www.city.miyakonojo.miyazaki.jp/,2026-02-16T23:00:00+09:00,200,https://www.city.miyakonojo.miyazaki.jp/,宮崎県都城市ホームページ,ja,,custom,true,true,true,6cat_horizontal,true,Google_CSE+pageNo,false,false,true,防災情報,true,false,true,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青)+読み上げ+ふりがな+やさしい日本語,false,false,false,,,,,GA(G-5H3BNLF85P)+UA(UA-36241027-1); chatbot(nakanohito UL966); SNS=FB+LINE; tsutaeru; /ssi/css/,,
S0283,宮崎県,都城市,municipality,C,contact,https://www.city.miyakonojo.miyazaki.jp/soshiki/,2026-02-16T23:00:00+09:00,200,https://www.city.miyakonojo.miyazaki.jp/soshiki/,組織から探す,ja,,custom,true,true,true,6cat_horizontal,true,Google_CSE+pageNo,true,false,false,,false,false,false,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青)+読み上げ+ふりがな+やさしい日本語,false,false,false,,,,,組織一覧,,
S0283,宮崎県,都城市,municipality,C,service,https://www.city.miyakonojo.miyazaki.jp/soshiki/66/3008.html,2026-02-16T23:00:00+09:00,200,https://www.city.miyakonojo.miyazaki.jp/soshiki/66/3008.html,児童手当を支給しています,ja,,custom,true,true,true,6cat_horizontal,true,Google_CSE+pageNo,true,true,false,,false,false,false,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青)+読み上げ+ふりがな+やさしい日本語,true,false,true,PDF,,,,児童手当; 電子申請(マイナポータル),,
S0283,宮崎県,都城市,municipality,C,hub,https://www.city.miyakonojo.miyazaki.jp/life/,2026-02-16T23:00:00+09:00,200,https://www.city.miyakonojo.miyazaki.jp/life/,くらし・手続き,ja,,custom,true,true,true,6cat_horizontal,true,Google_CSE+pageNo,true,false,false,,false,false,true,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青)+読み上げ+ふりがな+やさしい日本語,false,false,false,,,,,くらしカテゴリ,,
S0283,宮崎県,都城市,municipality,C,article,https://www.city.miyakonojo.miyazaki.jp/shisei/koho/,2026-02-16T23:00:00+09:00,200,https://www.city.miyakonojo.miyazaki.jp/shisei/koho/,広報都城,ja,,custom,true,true,true,6cat_horizontal,true,Google_CSE+pageNo,true,false,false,,true,true,false,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青)+読み上げ+ふりがな+やさしい日本語,true,false,false,,,,,広報; RSS,,
S0284,宮崎県,延岡市,municipality,C,top,https://www.city.nobeoka.miyazaki.jp/,2026-02-16T23:00:00+09:00,200,https://www.city.nobeoka.miyazaki.jp/,延岡市公式ホームページ,ja,,custom,true,true,true,5cat_horizontal,true,Google_CSE,false,false,true,林野火災注意,true,false,true,true,slick,true,true,,true,true,ReadSpeaker+font_size(標準拡大)+背景色(白黒青),false,false,false,,,,,GTM(GTM-594BKD)+GA(G-M91YNT3GPX); chatbot(UL1908); SNS=FB+LINE+YT; 多言語,,
S0284,宮崎県,延岡市,municipality,C,contact,https://www.city.nobeoka.miyazaki.jp/soshiki/,2026-02-16T23:00:00+09:00,200,https://www.city.nobeoka.miyazaki.jp/soshiki/,組織から探す,ja,,custom,true,true,true,5cat_horizontal,true,Google_CSE,true,false,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+font_size(標準拡大)+背景色(白黒青),false,false,false,,,,,組織一覧,,
S0284,宮崎県,延岡市,municipality,C,service,https://www.city.nobeoka.miyazaki.jp/soshiki/32/1069.html,2026-02-16T23:00:00+09:00,200,https://www.city.nobeoka.miyazaki.jp/soshiki/32/1069.html,児童手当,ja,,custom,true,true,true,5cat_horizontal,true,Google_CSE,true,true,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+font_size(標準拡大)+背景色(白黒青),true,false,true,PDF,,,,児童手当,,
S0284,宮崎県,延岡市,municipality,C,hub,https://www.city.nobeoka.miyazaki.jp/life/,2026-02-16T23:00:00+09:00,200,https://www.city.nobeoka.miyazaki.jp/life/,くらしの情報,ja,,custom,true,true,true,5cat_horizontal,true,Google_CSE,true,false,false,,false,false,true,false,,true,true,,true,true,ReadSpeaker+font_size(標準拡大)+背景色(白黒青),false,false,false,,,,,くらしカテゴリ,,
S0284,宮崎県,延岡市,municipality,C,article,https://www.city.nobeoka.miyazaki.jp/shisei/koho/,2026-02-16T23:00:00+09:00,200,https://www.city.nobeoka.miyazaki.jp/shisei/koho/,広報のべおか,ja,,custom,true,true,true,5cat_horizontal,true,Google_CSE,true,false,false,,true,true,false,false,,true,true,,true,true,ReadSpeaker+font_size(標準拡大)+背景色(白黒青),true,false,false,,,,,広報; RSS,,
S0285,鹿児島県,霧島市,municipality,C,top,https://www.city-kirishima.jp/,2026-02-16T23:00:00+09:00,200,https://www.city-kirishima.jp/,鹿児島県霧島市公式ホームページ,ja,,custom(CGI),true,true,true,6cat_horizontal,true,keyword,false,false,true,被災住宅応急修理+被災者支援,true,false,true,false,,true,true,,true,true,ReadSpeaker+font_size+色合い,false,false,false,,,,,SNS=FB+専用アプリ; 多言語,,
S0285,鹿児島県,霧島市,municipality,C,contact,https://www.city-kirishima.jp/soshiki/,2026-02-16T23:00:00+09:00,200,https://www.city-kirishima.jp/soshiki/,組織から探す,ja,,custom(CGI),true,true,true,6cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+font_size+色合い,false,false,false,,,,,組織一覧,,
S0285,鹿児島県,霧島市,municipality,C,service,https://www.city-kirishima.jp/jidou/kosodate/kosodate/josesedo/jidoteate.html,2026-02-16T23:00:00+09:00,200,https://www.city-kirishima.jp/jidou/kosodate/kosodate/josesedo/jidoteate.html,児童手当,ja,,custom(CGI),true,true,true,6cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+font_size+色合い,true,false,true,PDF,,,,児童手当; 令和6年10月制度改正,,
S0285,鹿児島県,霧島市,municipality,C,hub,https://www.city-kirishima.jp/kurashi/,2026-02-16T23:00:00+09:00,200,https://www.city-kirishima.jp/kurashi/,くらし,ja,,custom(CGI),true,true,true,6cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,true,,true,true,ReadSpeaker+font_size+色合い,false,false,false,,,,,くらしカテゴリ,,
S0285,鹿児島県,霧島市,municipality,C,article,https://www.city-kirishima.jp/shisei/koho/,2026-02-16T23:00:00+09:00,200,https://www.city-kirishima.jp/shisei/koho/,広報きりしま,ja,,custom(CGI),true,true,true,6cat_horizontal,true,keyword,true,false,false,,true,true,false,false,,true,true,,true,true,ReadSpeaker+font_size+色合い,true,false,false,,,,,広報,,
S0287,沖縄県,浦添市,municipality,C,top,https://www.city.urasoe.lg.jp/,2026-02-16T23:00:00+09:00,200,https://www.city.urasoe.lg.jp/,浦添市,ja,Joruri,Joruri CMS,true,true,true,6cat_horizontal,true,Joruri_search,false,false,false,,true,false,true,true,carousel,true,true,,true,true,font_size(拡大標準縮小)+背景色(標準黄青黒)+読み上げ+ふりがな(ひらがな+ローマ字),false,false,false,,,,,GA(G-6F8EPSSBG5)+UA(UA-37964506-1); SNS=FB+X+IG+LINE+YT; 多言語,,
S0287,沖縄県,浦添市,municipality,C,contact,https://www.city.urasoe.lg.jp/soshiki/,2026-02-16T23:00:00+09:00,200,https://www.city.urasoe.lg.jp/soshiki/,組織から探す,ja,Joruri,Joruri CMS,true,true,true,6cat_horizontal,true,Joruri_search,true,false,false,,false,false,false,false,,true,true,,true,true,font_size(拡大標準縮小)+背景色(標準黄青黒)+読み上げ+ふりがな(ひらがな+ローマ字),false,false,false,,,,,組織一覧,,
S0287,沖縄県,浦添市,municipality,C,service,https://www.city.urasoe.lg.jp/doc/6286e499dafd8c70a71c114a/,2026-02-16T23:00:00+09:00,200,https://www.city.urasoe.lg.jp/doc/6286e499dafd8c70a71c114a/,児童手当制度について,ja,Joruri,Joruri CMS,true,true,true,6cat_horizontal,true,Joruri_search,true,true,false,,false,false,false,false,,true,true,,true,true,font_size(拡大標準縮小)+背景色(標準黄青黒)+読み上げ+ふりがな(ひらがな+ローマ字),true,false,true,PDF,,,,児童手当; 電子申請(マイナポータル),,
S0287,沖縄県,浦添市,municipality,C,hub,https://www.city.urasoe.lg.jp/category/bunya/,2026-02-16T23:00:00+09:00,200,https://www.city.urasoe.lg.jp/category/bunya/,分野から探す,ja,Joruri,Joruri CMS,true,true,true,6cat_horizontal,true,Joruri_search,true,false,false,,false,false,true,false,,true,true,,true,true,font_size(拡大標準縮小)+背景色(標準黄青黒)+読み上げ+ふりがな(ひらがな+ローマ字),false,false,false,,,,,分野カテゴリ,,
S0287,沖縄県,浦添市,municipality,C,article,https://www.city.urasoe.lg.jp/shisei/koho/,2026-02-16T23:00:00+09:00,200,https://www.city.urasoe.lg.jp/shisei/koho/,広報うらそえ,ja,Joruri,Joruri CMS,true,true,true,6cat_horizontal,true,Joruri_search,true,false,false,,true,true,false,false,,true,true,,true,true,font_size(拡大標準縮小)+背景色(標準黄青黒)+読み上げ+ふりがな(ひらがな+ローマ字),true,false,false,,,,,広報,,
S0288,沖縄県,宜野湾市,municipality,C,top,https://www.city.ginowan.lg.jp/,2026-02-16T23:00:00+09:00,200,https://www.city.ginowan.lg.jp/,宜野湾市,ja,SMART CMS,SMART CMS,true,true,true,6cat_horizontal,true,keyword+ライフシーン(9),false,false,true,救急・防災+防犯,true,false,true,true,carousel,true,true,,true,true,font_size(小標準大)+背景色(黒青白),false,false,false,,,,,GTM(GTM-NCL6SX3); chatbot(FAQ); 多言語; lg-api4th.smart-lgov.jp,,
S0288,沖縄県,宜野湾市,municipality,C,contact,https://www.city.ginowan.lg.jp/soshiki/,2026-02-16T23:00:00+09:00,200,https://www.city.ginowan.lg.jp/soshiki/,組織から探す,ja,SMART CMS,SMART CMS,true,true,true,6cat_horizontal,true,keyword+ライフシーン(9),true,false,false,,false,false,false,false,,true,true,,true,true,font_size(小標準大)+背景色(黒青白),false,false,false,,,,,組織一覧,,
S0288,沖縄県,宜野湾市,municipality,C,service,https://www.city.ginowan.lg.jp/soshiki/fukushi/3/1/1/2/14827.html,2026-02-16T23:00:00+09:00,200,https://www.city.ginowan.lg.jp/soshiki/fukushi/3/1/1/2/14827.html,児童手当制度について,ja,SMART CMS,SMART CMS,true,true,true,6cat_horizontal,true,keyword+ライフシーン(9),true,true,false,,false,false,false,false,,true,true,,true,true,font_size(小標準大)+背景色(黒青白),true,false,true,PDF,,,,児童手当; 電子申請(ぴったりサービス),,
S0288,沖縄県,宜野湾市,municipality,C,hub,https://www.city.ginowan.lg.jp/kosodate_kyoiku/,2026-02-16T23:00:00+09:00,200,https://www.city.ginowan.lg.jp/kosodate_kyoiku/,子育て・教育,ja,SMART CMS,SMART CMS,true,true,true,6cat_horizontal,true,keyword+ライフシーン(9),true,false,false,,false,false,true,false,,true,true,,true,true,font_size(小標準大)+背景色(黒青白),false,false,false,,,,,子育てカテゴリ,,
S0288,沖縄県,宜野湾市,municipality,C,article,https://www.city.ginowan.lg.jp/shisei/koho/,2026-02-16T23:00:00+09:00,200,https://www.city.ginowan.lg.jp/shisei/koho/,広報ぎのわん,ja,SMART CMS,SMART CMS,true,true,true,6cat_horizontal,true,keyword+ライフシーン(9),true,false,false,,true,true,false,false,,true,true,,true,true,font_size(小標準大)+背景色(黒青白),true,false,false,,,,,広報,,
